domain,category,severity,threat_sources
wallstreetpepeclaim.xyz,PHISHING_CRYPTO,MEDIUM,
kingsroadmarch.com,PHISHING_CONFIRMED,MEDIUM,
alrdrops.icu,PHISHING_CRYPTO,MEDIUM,
12972864.xyz,PHISHING_CONFIRMED,MEDIUM,
xe-vest.org,PHISHING_CRYPTO,MEDIUM,
zethr.finance,PHISHING_CRYPTO,MEDIUM,
gudang87.net,PHISHING_CONFIRMED,MEDIUM,
dioneprotocol.xyz,PHISHING_CRYPTO,MEDIUM,
teamfinance.live,PHISHING_CRYPTO,MEDIUM,
thenval.net,PHISHING_CONFIRMED,MEDIUM,
web3blockchain.net,PHISHING_CRYPTO,MEDIUM,
coinbase-portal.org,PHISHING_CRYPTO,MEDIUM,
6rskin7.skin,PHISHING_CONFIRMED,MEDIUM,
migrate-enacoin.live,PHISHING_CRYPTO,MEDIUM,
nyetherwallet.com,PHISHING_CRYPTO,MEDIUM,
q4nt9xw.skin,PHISHING_CONFIRMED,HIGH,
webforclaim.live,PHISHING_CRYPTO,MEDIUM,
1k2mj2n.hair,PHISHING_CONFIRMED,MEDIUM,
y4jiva.cfd,PHISHING_CONFIRMED,MEDIUM,
kulvandresfalkbro.info,PHISHING_CONFIRMED,MEDIUM,
swellnetwork-airdrop.xyz,PHISHING_CRYPTO,MEDIUM,
21476089.xyz,PHISHING_CONFIRMED,MEDIUM,
beyondlabelsrva.com,PHISHING_CONFIRMED,MEDIUM,
73641805.xyz,PHISHING_CONFIRMED,MEDIUM,
issueresolutionhq.icu,PHISHING_CRYPTO,MEDIUM,
plasticnail.info,PHISHING_CONFIRMED,MEDIUM,
renolintaqa.com,PHISHING_CONFIRMED,MEDIUM,
nav2ro.lat,PHISHING_CONFIRMED,MEDIUM,
r8d5b1.lat,PHISHING_CONFIRMED,MEDIUM,
bet73023.com,PHISHING_CONFIRMED,MEDIUM,
cryptonainetwork.lol,PHISHING_CRYPTO,MEDIUM,
airdrop-ordelry.network,PHISHING_CRYPTO,MEDIUM,
q7xt5mz.skin,PHISHING_CONFIRMED,MEDIUM,
lcloud-ishop.help,PHISHING_CONFIRMED,MEDIUM,
my-1passwords.com,PHISHING_CRYPTO,MEDIUM,
futurebrightmining.com,PHISHING_CONFIRMED,MEDIUM,
u2c9k6.lat,PHISHING_CONFIRMED,MEDIUM,
ftsowebtools.info,PHISHING_CRYPTO,MEDIUM,
pepipo.com,PHISHING_CONFIRMED,MEDIUM,
ventoralis.info,PHISHING_CONFIRMED,MEDIUM,
burnergeneralstore.info,PHISHING_CONFIRMED,MEDIUM,
1473xzn.hair,PHISHING_CONFIRMED,MEDIUM,
aklmnopqrst.boats,PHISHING_CONFIRMED,MEDIUM,
app-beyond.tech,PHISHING_CRYPTO,MEDIUM,
13579842.xyz,PHISHING_CONFIRMED,MEDIUM,
nodechainyield.com,PHISHING_CRYPTO,MEDIUM,
cryptocentre.media,PHISHING_CRYPTO,MEDIUM,
inpost.sbs,PHISHING_CONFIRMED,MEDIUM,
enpurety.life,PHISHING_CONFIRMED,MEDIUM,
bhauratappa.com,PHISHING_CONFIRMED,MEDIUM,
pinehostel.com,PHISHING_CONFIRMED,MEDIUM,
lalumireparisienne.com,PHISHING_CONFIRMED,MEDIUM,
dappnodeconn-webfix.tech,PHISHING_CRYPTO,MEDIUM,
turbo-sushi.cfd,PHISHING_CRYPTO,MEDIUM,
drrrrmax-it.sbs,PHISHING_CONFIRMED,MEDIUM,
flurnetwork.com,PHISHING_CRYPTO,MEDIUM,
zestprotocol.app,PHISHING_CRYPTO,MEDIUM,
6ey73y.hair,PHISHING_CONFIRMED,HIGH,
kennythtan.com,PHISHING_CONFIRMED,MEDIUM,
securenodeconnect.com,PHISHING_CRYPTO,MEDIUM,
fh6vmj.bond,PHISHING_CONFIRMED,MEDIUM,
antialism.info,PHISHING_CONFIRMED,MEDIUM,
doge-hub.xyz,PHISHING_CRYPTO,MEDIUM,
resyncdappnode.com,PHISHING_CRYPTO,MEDIUM,
exchange-it.com,PHISHING_CONFIRMED,MEDIUM,
r9d1b4.cfd,PHISHING_CONFIRMED,MEDIUM,
couponzone.help,PHISHING_CONFIRMED,MEDIUM,
xfishhusale.sbs,PHISHING_CONFIRMED,MEDIUM,
60485912.xyz,PHISHING_CONFIRMED,MEDIUM,
kavabots.org,PHISHING_CRYPTO,MEDIUM,
adbertize.com,PHISHING_CONFIRMED,MEDIUM,
findcloud.help,PHISHING_CONFIRMED,MEDIUM,
tckamuportal.com,PHISHING_CONFIRMED,MEDIUM,
dappsynthetication.live,PHISHING_CRYPTO,MEDIUM,
2000usdt.com,PHISHING_CRYPTO,MEDIUM,
chanmio.info,PHISHING_CONFIRMED,MEDIUM,
sui-network.xyz,PHISHING_CRYPTO,MEDIUM,
acilrezervasyon.info,PHISHING_CONFIRMED,MEDIUM,
orbitere.finance,PHISHING_CRYPTO,MEDIUM,
proresolverconnect.online,PHISHING_CRYPTO,MEDIUM,
servicelpo.cyou,PHISHING_CONFIRMED,MEDIUM,
0mwyg3.lat,PHISHING_CONFIRMED,MEDIUM,
0assetallocation.com,PHISHING_CRYPTO,MEDIUM,
c8n3h0.cfd,PHISHING_CONFIRMED,MEDIUM,
gc8icj.sbs,PHISHING_CONFIRMED,MEDIUM,
1u2nujw.skin,PHISHING_CONFIRMED,MEDIUM,
superintelligence-rewards.net,PHISHING_CRYPTO,MEDIUM,
5l5vg2.hair,PHISHING_CONFIRMED,MEDIUM,
protect-apple.com,PHISHING_CRYPTO,MEDIUM,
ow8yhp.sbs,PHISHING_CONFIRMED,MEDIUM,
bera-chain.org,PHISHING_CRYPTO,MEDIUM,
airdrops-virtuals.com,PHISHING_CRYPTO,MEDIUM,
defi-wallet.support,PHISHING_CRYPTO,MEDIUM,
unvunvest.xyz,PHISHING_CRYPTO,MEDIUM,
allocation-chaln.link,PHISHING_CRYPTO,MEDIUM,
hub-activator.xyz,PHISHING_CRYPTO,MEDIUM,
fixdapp.icu,PHISHING_CRYPTO,MEDIUM,
servicedsu.boats,PHISHING_CONFIRMED,MEDIUM,
multiweb3schain.com,PHISHING_CRYPTO,MEDIUM,
26359748.xyz,PHISHING_CONFIRMED,MEDIUM,
com-o3u1.sbs,PHISHING_CONFIRMED,MEDIUM,
91476058.xyz,PHISHING_CONFIRMED,MEDIUM,
dappsun.icu,PHISHING_CRYPTO,MEDIUM,
qfsledgers.icu,PHISHING_CRYPTO,MEDIUM,
ethergas.network,PHISHING_CRYPTO,MEDIUM,
luckypinak.com,PHISHING_CONFIRMED,MEDIUM,
62f3t.ink,PHISHING_CONFIRMED,MEDIUM,
49531870.xyz,PHISHING_CONFIRMED,MEDIUM,
a6p7c1.lat,PHISHING_CONFIRMED,MEDIUM,
pilnamajetencja.com,PHISHING_CONFIRMED,MEDIUM,
surf4dollarplus.com,PHISHING_CONFIRMED,MEDIUM,
namebudget.net,PHISHING_CRYPTO,MEDIUM,
best-basedbrett.com,PHISHING_CONFIRMED,MEDIUM,
eobuwievio-pl.com,PHISHING_CONFIRMED,MEDIUM,
dapp-rradar.com,PHISHING_CRYPTO,MEDIUM,
dinairdrop.xyz,PHISHING_CRYPTO,MEDIUM,
glcoud.digital,PHISHING_CONFIRMED,MEDIUM,
duckycoin.lol,PHISHING_CRYPTO,MEDIUM,
v3k2r8.lat,PHISHING_CONFIRMED,MEDIUM,
evenhtorizon.tech,PHISHING_CRYPTO,MEDIUM,
awcfs.org,PHISHING_CONFIRMED,MEDIUM,
resgateautorizado.com,PHISHING_CONFIRMED,MEDIUM,
utah-gov-tn.life,PHISHING_CONFIRMED,MEDIUM,
web3-ledgervault.pro,PHISHING_CRYPTO,MEDIUM,
accessandretrieveprotecteddocuments.online,PHISHING_CONFIRMED,MEDIUM,
prismalinkerty.pro,PHISHING_CONFIRMED,MEDIUM,
captoolsz.com,PHISHING_CONFIRMED,MEDIUM,
bet63a8.com,PHISHING_CONFIRMED,MEDIUM,
x6r1p2.sbs,PHISHING_CONFIRMED,MEDIUM,
toon-families.com,PHISHING_CONFIRMED,MEDIUM,
piresearch.info,PHISHING_CONFIRMED,MEDIUM,
jupiter-rewards.xyz,PHISHING_CRYPTO,MEDIUM,
draceciliazambrano.com,PHISHING_CONFIRMED,MEDIUM,
dosyasorguyap.info,PHISHING_CONFIRMED,MEDIUM,
viacredi-coop.com,PHISHING_CONFIRMED,MEDIUM,
eincydent.org,PHISHING_CONFIRMED,MEDIUM,
paralegalsplus.com,PHISHING_CONFIRMED,MEDIUM,
bet73019.com,PHISHING_CONFIRMED,MEDIUM,
redeem-playzap.app,PHISHING_CRYPTO,MEDIUM,
migratearcv2ai.online,PHISHING_CRYPTO,MEDIUM,
7yhw63t.lat,PHISHING_CONFIRMED,MEDIUM,
m4qx8tn.qpon,PHISHING_CONFIRMED,HIGH,
youareanidiot.cc,PHISHING_CONFIRMED,MEDIUM,
dsney-redirect.online,PHISHING_CONFIRMED,MEDIUM,
integratedfix.online,PHISHING_CRYPTO,MEDIUM,
brenvaloria.pro,PHISHING_CONFIRMED,MEDIUM,
selgros24-pl.sbs,PHISHING_CONFIRMED,MEDIUM,
smartdapplinks.com,PHISHING_CRYPTO,MEDIUM,
fisafe-maroc.com,PHISHING_CONFIRMED,MEDIUM,
selvarina365a.info,PHISHING_CONFIRMED,MEDIUM,
svetnapojov.sbs,PHISHING_CONFIRMED,MEDIUM,
worldtrustbanking.com,PHISHING_CRYPTO,MEDIUM,
by5yyl.cfd,PHISHING_CONFIRMED,MEDIUM,
caw-sushi.pro,PHISHING_CRYPTO,MEDIUM,
euherd3.ink,PHISHING_CONFIRMED,MEDIUM,
6p9ko4.skin,PHISHING_CONFIRMED,MEDIUM,
qsmfp.com,PHISHING_CONFIRMED,MEDIUM,
readwave.help,PHISHING_CONFIRMED,MEDIUM,
helpcenterspotify.help,PHISHING_CONFIRMED,MEDIUM,
season4-chaln.link,PHISHING_CRYPTO,MEDIUM,
5et6gytr.lol,PHISHING_CONFIRMED,MEDIUM,
servicewqf.cyou,PHISHING_CONFIRMED,MEDIUM,
portalactivate.click,PHISHING_CRYPTO,MEDIUM,
chalnlist-v2.org,PHISHING_CRYPTO,MEDIUM,
liingoislands.xyz,PHISHING_CRYPTO,MEDIUM,
tir3no.lat,PHISHING_CONFIRMED,MEDIUM,
militariaplstore.com,PHISHING_CONFIRMED,MEDIUM,
support-mx1.help,PHISHING_CONFIRMED,MEDIUM,
topicbuzz.sbs,PHISHING_CONFIRMED,MEDIUM,
gotripy.com,PHISHING_CONFIRMED,MEDIUM,
z4xr9mt.skin,PHISHING_CONFIRMED,MEDIUM,
rosaceapedia.com,PHISHING_CRYPTO,MEDIUM,
q7mx2pn.skin,PHISHING_CONFIRMED,MEDIUM,
d7emdg.casa,PHISHING_CONFIRMED,MEDIUM,
gamingadexperts.com,PHISHING_CRYPTO,MEDIUM,
eigendrop.xyz,PHISHING_CRYPTO,MEDIUM,
p5wr8kn.hair,PHISHING_CONFIRMED,MEDIUM,
mchermas.icu,PHISHING_CONFIRMED,MEDIUM,
bdagnetworksharez.live,PHISHING_CRYPTO,MEDIUM,
collynwainwright.info,PHISHING_CONFIRMED,MEDIUM,
o3bncx.casa,PHISHING_CONFIRMED,MEDIUM,
hagepo.xyz,PHISHING_CRYPTO,MEDIUM,
actionacceleratoracademy.com,PHISHING_CRYPTO,MEDIUM,
aponcht.info,PHISHING_CONFIRMED,MEDIUM,
tel3ix.lat,PHISHING_CONFIRMED,MEDIUM,
eobuwies.sbs,PHISHING_CONFIRMED,MEDIUM,
onlinebridge.live,PHISHING_CRYPTO,MEDIUM,
ethereasync.com,PHISHING_CRYPTO,MEDIUM,
cc7wlp.qpon,PHISHING_CONFIRMED,MEDIUM,
sov8ra.lat,PHISHING_CONFIRMED,MEDIUM,
immediatevault.com,PHISHING_CRYPTO,MEDIUM,
waltstmemes.com,PHISHING_CRYPTO,MEDIUM,
kaduka.info,PHISHING_CONFIRMED,MEDIUM,
93ywtee.lat,PHISHING_CONFIRMED,MEDIUM,
cosibella-pl.vip,PHISHING_CONFIRMED,MEDIUM,
n3c1h9.lat,PHISHING_CONFIRMED,MEDIUM,
getgrass-foundation.com,PHISHING_CRYPTO,MEDIUM,
rax3ri.lat,PHISHING_CONFIRMED,MEDIUM,
dan7ri.lat,PHISHING_CONFIRMED,MEDIUM,
pepeuchained.com,PHISHING_CRYPTO,MEDIUM,
n3gfml.cfd,PHISHING_CONFIRMED,MEDIUM,
polkadotapps.com,PHISHING_CRYPTO,MEDIUM,
21837465.xyz,PHISHING_CONFIRMED,MEDIUM,
5ye7uy.hair,PHISHING_CONFIRMED,HIGH,
web3safesecure.com,PHISHING_CRYPTO,MEDIUM,
c3r8m0.cfd,PHISHING_CONFIRMED,MEDIUM,
seenpakistan.com,PHISHING_CONFIRMED,MEDIUM,
csyinghua.com,PHISHING_CONFIRMED,MEDIUM,
imellow.finance,PHISHING_CRYPTO,MEDIUM,
unix-coinbase.com,PHISHING_CRYPTO,MEDIUM,
mer8on.lat,PHISHING_CONFIRMED,MEDIUM,
6he74yr.lol,PHISHING_CONFIRMED,MEDIUM,
bobo-sushi.lat,PHISHING_CRYPTO,MEDIUM,
x4mt8qn.skin,PHISHING_CONFIRMED,MEDIUM,
91846275.xyz,PHISHING_CONFIRMED,MEDIUM,
p6hair9.hair,PHISHING_CONFIRMED,MEDIUM,
dapptoolkit.dev,PHISHING_CRYPTO,MEDIUM,
xny-sushi.cfd,PHISHING_CRYPTO,MEDIUM,
sui-drop.xyz,PHISHING_CRYPTO,MEDIUM,
ivaderma.com,PHISHING_CONFIRMED,MEDIUM,
speedtradesoptionx.com,PHISHING_CRYPTO,MEDIUM,
dinlol.click,PHISHING_CRYPTO,MEDIUM,
enterprisechristian.com,PHISHING_CONFIRMED,MEDIUM,
hbbzjy.com,PHISHING_CONFIRMED,MEDIUM,
5wyet6ee.lol,PHISHING_CONFIRMED,MEDIUM,
ditchain.org,PHISHING_CRYPTO,MEDIUM,
bnb-sushi.cfd,PHISHING_CRYPTO,MEDIUM,
atlnes.icu,PHISHING_CONFIRMED,MEDIUM,
pyapi3380.top,PHISHING_CRYPTO,MEDIUM,
8w63twte.lat,PHISHING_CONFIRMED,MEDIUM,
dappnodesync.xyz,PHISHING_CRYPTO,MEDIUM,
9jastudio.com,PHISHING_CONFIRMED,MEDIUM,
moonpad.net,PHISHING_CRYPTO,MEDIUM,
bav3ro.lat,PHISHING_CONFIRMED,MEDIUM,
tabulcrown.info,PHISHING_CONFIRMED,MEDIUM,
claimjup.com,PHISHING_CRYPTO,MEDIUM,
89153704.xyz,PHISHING_CONFIRMED,MEDIUM,
mainnet-contract-bridge.space,PHISHING_CRYPTO,MEDIUM,
z6p7x3.lat,PHISHING_CONFIRMED,MEDIUM,
dev-airdrop.xyz,PHISHING_CRYPTO,MEDIUM,
myetherwaillet.com,PHISHING_CRYPTO,MEDIUM,
3k3lo4i.hair,PHISHING_CONFIRMED,MEDIUM,
changenow.blog,PHISHING_CRYPTO,MEDIUM,
newblex.com,PHISHING_CONFIRMED,MEDIUM,
4je7u3.hair,PHISHING_CONFIRMED,MEDIUM,
87563029.xyz,PHISHING_CONFIRMED,MEDIUM,
xalverionaa.info,PHISHING_CONFIRMED,MEDIUM,
70151683.xyz,PHISHING_CONFIRMED,MEDIUM,
mieletlait.com,PHISHING_CONFIRMED,MEDIUM,
4qfw542.lat,PHISHING_CONFIRMED,MEDIUM,
0-chain.com,PHISHING_CRYPTO,MEDIUM,
9xqm4vz.skin,PHISHING_CONFIRMED,MEDIUM,
claimrewards-cryptocurrency.lol,PHISHING_CRYPTO,MEDIUM,
3u3u3bw.hair,PHISHING_CONFIRMED,MEDIUM,
dapp-1inch.mom,PHISHING_CRYPTO,MEDIUM,
zerolends.net,PHISHING_CRYPTO,MEDIUM,
s0n1h8.lat,PHISHING_CONFIRMED,MEDIUM,
checkermanrta.zone,PHISHING_CRYPTO,MEDIUM,
spotifyprzypomnienieplatnosci.help,PHISHING_CONFIRMED,MEDIUM,
inpostx.pics,PHISHING_CONFIRMED,MEDIUM,
investflowtracker5.pro,PHISHING_CONFIRMED,MEDIUM,
stpeteyouthworks.org,PHISHING_CONFIRMED,MEDIUM,
trackingbef.life,PHISHING_CONFIRMED,MEDIUM,
hebesale-pl.sbs,PHISHING_CONFIRMED,MEDIUM,
tav3ri.cfd,PHISHING_CONFIRMED,MEDIUM,
eee06hm.sbs,PHISHING_CONFIRMED,MEDIUM,
n5s6x8.cfd,PHISHING_CONFIRMED,MEDIUM,
cjlog.com,PHISHING_CONFIRMED,MEDIUM,
atecus.info,PHISHING_CONFIRMED,MEDIUM,
workx-claim.xyz,PHISHING_CRYPTO,MEDIUM,
cudissushi.cfd,PHISHING_CRYPTO,MEDIUM,
germiniportfolio.com,PHISHING_CRYPTO,MEDIUM,
x5mn8qz.skin,PHISHING_CONFIRMED,MEDIUM,
763ye.ink,PHISHING_CONFIRMED,MEDIUM,
coinsonic.org,PHISHING_CRYPTO,MEDIUM,
debijenkorfs.help,PHISHING_CONFIRMED,MEDIUM,
pharaohecxhenge.org,PHISHING_CRYPTO,MEDIUM,
bet63jj.com,PHISHING_CONFIRMED,MEDIUM,
daomaker.cfd,PHISHING_CRYPTO,MEDIUM,
lcloud-loginid.help,PHISHING_CONFIRMED,MEDIUM,
4pornxxx.com,PHISHING_CONFIRMED,MEDIUM,
perolantira24.pro,PHISHING_CONFIRMED,MEDIUM,
quickresolvedapp.lol,PHISHING_CRYPTO,MEDIUM,
dexcheck.icu,PHISHING_CRYPTO,MEDIUM,
tarlequin.com,PHISHING_CRYPTO,MEDIUM,
vedep.xyz,PHISHING_CRYPTO,MEDIUM,
smartsecuredwave.lol,PHISHING_CRYPTO,MEDIUM,
gummyonsol-app.com,PHISHING_CRYPTO,MEDIUM,
72914806.xyz,PHISHING_CONFIRMED,MEDIUM,
grt-sushi.cfd,PHISHING_CRYPTO,MEDIUM,
pl-offers.sbs,PHISHING_CONFIRMED,MEDIUM,
agx.dev,PHISHING_CRYPTO,MEDIUM,
x7mt5qn.skin,PHISHING_CONFIRMED,MEDIUM,
web3quantumledger.com,PHISHING_CRYPTO,MEDIUM,
web3resolvess.com,PHISHING_CRYPTO,MEDIUM,
getclaimz.live,PHISHING_CRYPTO,MEDIUM,
43rtwre.lat,PHISHING_CONFIRMED,MEDIUM,
hm-revenue-custom.com,PHISHING_CONFIRMED,MEDIUM,
e2agpp.pics,PHISHING_CONFIRMED,MEDIUM,
apps-hyperliiquid.xyz,PHISHING_CRYPTO,MEDIUM,
newonlinebizng.info,PHISHING_CONFIRMED,MEDIUM,
claim-velvet.xyz,PHISHING_CRYPTO,MEDIUM,
jupuary-coin.xyz,PHISHING_CRYPTO,MEDIUM,
app-cedefimanta.live,PHISHING_CRYPTO,MEDIUM,
datanovae.click,PHISHING_CONFIRMED,MEDIUM,
debug-yoroiapp.live,PHISHING_CRYPTO,MEDIUM,
bltaddress.org,PHISHING_CRYPTO,HIGH,
utah-gov-gu.life,PHISHING_CONFIRMED,MEDIUM,
designated-alternatedbridge.com,PHISHING_CRYPTO,MEDIUM,
d9ejumd.ink,PHISHING_CONFIRMED,MEDIUM,
romocoffee.net,PHISHING_CONFIRMED,MEDIUM,
73190485.xyz,PHISHING_CONFIRMED,MEDIUM,
axadrez.info,PHISHING_CONFIRMED,MEDIUM,
funcky.info,PHISHING_CONFIRMED,MEDIUM,
envisionxf1n1t1llplkjhgdrtoprocuremasivepayee.online,PHISHING_CONFIRMED,MEDIUM,
trackingqoo.life,PHISHING_CONFIRMED,MEDIUM,
claim-coin.xyz,PHISHING_CRYPTO,MEDIUM,
info-opsec.app,PHISHING_CRYPTO,MEDIUM,
70cenhm.sbs,PHISHING_CONFIRMED,MEDIUM,
sthecoiusdr.cfd,PHISHING_CONFIRMED,MEDIUM,
17469150.xyz,PHISHING_CONFIRMED,MEDIUM,
r1nldy.lat,PHISHING_CONFIRMED,MEDIUM,
noice-sushi.cfd,PHISHING_CRYPTO,MEDIUM,
tealoswap.org,PHISHING_CRYPTO,MEDIUM,
8mz4qxp.skin,PHISHING_CONFIRMED,MEDIUM,
offerhive.help,PHISHING_CONFIRMED,MEDIUM,
cookie-sushi.xyz,PHISHING_CRYPTO,MEDIUM,
contractnodesync.lol,PHISHING_CRYPTO,MEDIUM,
s9wsk6dh.lat,PHISHING_CONFIRMED,MEDIUM,
deflsavers.org,PHISHING_CRYPTO,MEDIUM,
netfreex.click,PHISHING_CONFIRMED,MEDIUM,
duuodu.com,PHISHING_CONFIRMED,MEDIUM,
amar777.net,PHISHING_CONFIRMED,MEDIUM,
7whv83yw.garden,PHISHING_CONFIRMED,MEDIUM,
x9d0qi.lat,PHISHING_CONFIRMED,MEDIUM,
99yh4.com,PHISHING_CONFIRMED,MEDIUM,
dogecoin20.app,PHISHING_CRYPTO,MEDIUM,
k9unta.casa,PHISHING_CONFIRMED,MEDIUM,
sourmath.com,PHISHING_CONFIRMED,MEDIUM,
verification-blockfi.com,PHISHING_CRYPTO,MEDIUM,
migrate-squidgrow.info,PHISHING_CRYPTO,MEDIUM,
claim-airdropzrc.xyz,PHISHING_CRYPTO,MEDIUM,
cattlenotes.info,PHISHING_CONFIRMED,MEDIUM,
triaslabs.dev,PHISHING_CRYPTO,MEDIUM,
blockdagnetworken.live,PHISHING_CRYPTO,MEDIUM,
gasfoundationi.network,PHISHING_CRYPTO,MEDIUM,
martialartstraditions.com,PHISHING_CONFIRMED,MEDIUM,
desparko.com,PHISHING_CRYPTO,MEDIUM,
servicesdg.hair,PHISHING_CONFIRMED,MEDIUM,
pixelstartd.pro,PHISHING_CONFIRMED,MEDIUM,
supercloudedge.network,PHISHING_CRYPTO,MEDIUM,
cleaninsight.xyz,PHISHING_CONFIRMED,MEDIUM,
nft-mintchain.lol,PHISHING_CRYPTO,MEDIUM,
bretspets.info,PHISHING_CONFIRMED,MEDIUM,
zsdaiyun.info,PHISHING_CONFIRMED,MEDIUM,
pls3ikjecdj21xk.sbs,PHISHING_CONFIRMED,MEDIUM,
3158-zs.com,PHISHING_CONFIRMED,MEDIUM,
dappradar-airdrops.com,PHISHING_CRYPTO,MEDIUM,
4tfwret.lat,PHISHING_CONFIRMED,MEDIUM,
thedappsrpc.network,PHISHING_CRYPTO,MEDIUM,
pos-coinbase.com,PHISHING_CRYPTO,MEDIUM,
modnakiecka.sbs,PHISHING_CONFIRMED,MEDIUM,
smartchainsresolve-web.org,PHISHING_CRYPTO,MEDIUM,
web3-moonbeam.com,PHISHING_CRYPTO,MEDIUM,
hub-node.click,PHISHING_CRYPTO,MEDIUM,
z8dwam.qpon,PHISHING_CONFIRMED,MEDIUM,
shimney.info,PHISHING_CONFIRMED,MEDIUM,
spotifydostep24.help,PHISHING_CONFIRMED,MEDIUM,
cbpro-coinbase.com,PHISHING_CRYPTO,MEDIUM,
12gyt3.ink,PHISHING_CONFIRMED,MEDIUM,
kruidvat.help,PHISHING_CONFIRMED,MEDIUM,
synthethicweb3.xyz,PHISHING_CRYPTO,MEDIUM,
al-mal.com,PHISHING_CONFIRMED,MEDIUM,
rivalz-project.org,PHISHING_CRYPTO,MEDIUM,
smyksalecom.sbs,PHISHING_CONFIRMED,MEDIUM,
webalgorithmresolvedapp.com,PHISHING_CRYPTO,MEDIUM,
allchainsnetworkappsynchr.lol,PHISHING_CRYPTO,MEDIUM,
7pt3vkz.hair,PHISHING_CONFIRMED,MEDIUM,
khoancaythep.com,PHISHING_CONFIRMED,MEDIUM,
utah-gov-bh.life,PHISHING_CONFIRMED,MEDIUM,
2146xrm.hair,PHISHING_CONFIRMED,MEDIUM,
natweblink.online,PHISHING_CRYPTO,MEDIUM,
app-fren-pet.xyz,PHISHING_CRYPTO,MEDIUM,
h9k4c2.cfd,PHISHING_CONFIRMED,MEDIUM,
intellidrug.info,PHISHING_CONFIRMED,MEDIUM,
webdefisavetools.live,PHISHING_CRYPTO,MEDIUM,
velvetclaim.xyz,PHISHING_CRYPTO,MEDIUM,
noventarionyx.pro,PHISHING_CONFIRMED,MEDIUM,
zicruit-l3.com,PHISHING_CRYPTO,MEDIUM,
53086947.xyz,PHISHING_CONFIRMED,MEDIUM,
orochi-network.xyz,PHISHING_CRYPTO,MEDIUM,
trump-center.net,PHISHING_CONFIRMED,MEDIUM,
0lxcoop.sbs,PHISHING_CONFIRMED,MEDIUM,
enternasyonalforum.net,PHISHING_CONFIRMED,MEDIUM,
4k45ijk.skin,PHISHING_CONFIRMED,MEDIUM,
neurorx.info,PHISHING_CONFIRMED,MEDIUM,
ticketsupportapp.com,PHISHING_CRYPTO,MEDIUM,
airdrop-ordrely.network,PHISHING_CRYPTO,MEDIUM,
q2n5r0.cfd,PHISHING_CONFIRMED,MEDIUM,
finxquantumsystem.com,PHISHING_CRYPTO,MEDIUM,
liqiaoftc.com,PHISHING_CONFIRMED,MEDIUM,
lido-airdrop.info,PHISHING_CRYPTO,MEDIUM,
bghirurg.info,PHISHING_CONFIRMED,MEDIUM,
tsakeland.com,PHISHING_CRYPTO,MEDIUM,
35871290.xyz,PHISHING_CONFIRMED,MEDIUM,
codeofme.info,PHISHING_CONFIRMED,MEDIUM,
1584mwn.ink,PHISHING_CONFIRMED,MEDIUM,
neiros.xyz,PHISHING_CRYPTO,MEDIUM,
elroitec.com,PHISHING_CONFIRMED,MEDIUM,
82jw763.lat,PHISHING_CONFIRMED,MEDIUM,
decspoat.sbs,PHISHING_CONFIRMED,MEDIUM,
assetpoiint.xyz,PHISHING_CONFIRMED,MEDIUM,
ezebrapl.help,PHISHING_CONFIRMED,MEDIUM,
bet73024.com,PHISHING_CONFIRMED,MEDIUM,
mesolutes.com,PHISHING_CRYPTO,MEDIUM,
ke1vwf.lat,PHISHING_CONFIRMED,MEDIUM,
x0h9v6.lat,PHISHING_CONFIRMED,MEDIUM,
eavo.xyz,PHISHING_CRYPTO,MEDIUM,
1dqrdrwr5.lol,PHISHING_CONFIRMED,MEDIUM,
allypaylite.com,PHISHING_CONFIRMED,MEDIUM,
chinatransferfilm.com,PHISHING_CONFIRMED,MEDIUM,
myetherwalliet.com,PHISHING_CRYPTO,MEDIUM,
authenvironment.com,PHISHING_CONFIRMED,MEDIUM,
cryptophonesupport.com,PHISHING_CRYPTO,MEDIUM,
matemask.sbs,PHISHING_CONFIRMED,MEDIUM,
85320647.xyz,PHISHING_CONFIRMED,MEDIUM,
airdrop-thrusterfinance.life,PHISHING_CRYPTO,MEDIUM,
immediatesafeleak.autos,PHISHING_CONFIRMED,MEDIUM,
73657a.com,PHISHING_CONFIRMED,MEDIUM,
luckygram.cash,PHISHING_CONFIRMED,MEDIUM,
2byh3v4.lat,PHISHING_CONFIRMED,MEDIUM,
ipissbgroup.com,PHISHING_CONFIRMED,MEDIUM,
web3nex.net,PHISHING_CRYPTO,MEDIUM,
b35www.com,PHISHING_CONFIRMED,MEDIUM,
jupde9it.info,PHISHING_CRYPTO,MEDIUM,
traster.finance,PHISHING_CRYPTO,MEDIUM,
polaritytherapycounseling.com,PHISHING_CONFIRMED,MEDIUM,
tokendapphub.xyz,PHISHING_CRYPTO,MEDIUM,
app-sollayer.icu,PHISHING_CRYPTO,MEDIUM,
marsclaim.online,PHISHING_CRYPTO,MEDIUM,
access-legendtrading.com,PHISHING_CRYPTO,MEDIUM,
investinsightgridx.info,PHISHING_CONFIRMED,MEDIUM,
gys-fr.com,PHISHING_CONFIRMED,MEDIUM,
dungviec.info,PHISHING_CONFIRMED,MEDIUM,
trustwalletmining.com,PHISHING_CRYPTO,MEDIUM,
bet73039.com,PHISHING_CONFIRMED,MEDIUM,
airdrop-mythos.foundation,PHISHING_CRYPTO,MEDIUM,
